 l_partkey |  part_value  
     42203 |  250638.4720
    156473 |  250634.2489
    188984 |  250623.2820
    195457 |  250612.0035
      2728 |  250592.7424
     63260 |  250572.5784
    181833 |  250555.5055
     89705 |  250544.4480
    129887 |  250536.2160
    177265 |  250532.8290
    157117 |  250519.8507
    188325 |  250510.9700
    190392 |  250509.0861
     71896 |  250502.7279
      9883 |  250501.1936
    186815 |  250487.3951
    157533 |  250476.6644
     30865 |  250468.5942
      5009 |  250454.2800
     17606 |  250418.8960
    151412 |  250404.0851
    116121 |  250371.0816
    166287 |  250370.3328
     40045 |  250367.6168
    119312 |  250352.8455
     96459 |  250351.9545
     82593 |  250345.4951
      5587 |  250335.5176
    103938 |  250334.1963
    137229 |  250331.6940
    115546 |  250330.4774
     64656 |  250325.5990
     47235 |  250325.3802
     58098 |  250314.4518
     66780 |  250313.5740
    168602 |  250305.9980
    159378 |  250303.6118
     96575 |  250288.2382
     15590 |  250274.2257
     45588 |  250264.9202
     88379 |  250256.0574
    162580 |  250247.0630
     69685 |  250237.2564
     56318 |  250223.5116
     35779 |  250219.2384
     91309 |  250203.7260
    101623 |  250191.4800
    157556 |  250180.9275
     73993 |  250161.7882
    191559 |  250157.3580
    190985 |  250155.5900
     56511 |  250151.7546
    141307 |  250136.6160
    167367 |  250123.6968
    149211 |  250101.2766
    199387 |  250098.2988
    141501 |  250085.5250
       267 |  250085.4550
    100417 |  250073.6463
     63370 |  250073.5435
     62387 |  250067.1016
     28940 |  250026.7932
     43703 |  250018.4610
     92523 |  250015.3344
    122800 |  250015.2480
    176152 |  250014.4955
     54707 |  250002.7650
    168990 |  250002.5658
     91549 |  249998.8312
     16297 |  249986.2716
     63246 |  249986.1852
     78235 |  249986.0415
    167137 |  249977.3880
     12399 |  249977.1618
     22192 |  249968.5265
    148392 |  249965.2806
    133210 |  249959.8026
     98069 |  249958.8050
    150422 |  249943.2950
     89257 |  249935.4375
    175111 |  249913.3770
    179486 |  249913.2272
     32229 |  249906.1562
    141462 |  249905.1212
     65792 |  249905.0043
     55404 |  249898.5020
      1960 |  249893.6516
     77235 |  249828.4807
     34026 |  249826.0046
    189348 |  249824.0654
    129677 |  249822.3546
    151605 |  249815.2800
     22871 |  249814.3362
    108350 |  249814.1485
      7317 |  249808.2124
    153586 |  249806.4088
    117169 |  249805.2960
     77403 |  249769.5760
    184851 |  249763.3670
    192001 |  249750.5000
     91463 |  249745.3266
     58613 |  249744.5451
    148098 |  249744.4719
     76868 |  249738.6982
    113887 |  249737.6144
     47452 |  249717.8580
     92943 |  249716.9006
    182147 |  249699.7910
    117529 |  249685.6540
    137201 |  249683.0300
    165521 |  249654.7872
     52533 |  249643.3165
     45820 |  249616.3152
    182157 |  249589.5930
    141140 |  249586.6934
     60188 |  249568.4048
    196369 |  249565.4616
    177538 |  249550.9191
    151282 |  249550.0176
     51033 |  249520.4871
     89100 |  249469.2460
     55107 |  249455.4270
    120520 |  249440.9984
    120538 |  249427.1412
     64752 |  249426.6075
    192267 |  249424.2100
    150151 |  249418.7975
     27179 |  249408.1499
     64899 |  249388.4820
     28854 |  249367.2295
    170500 |  249332.5800
    125674 |  249324.5923
    145815 |  249311.3238
    134869 |  249310.4670
     91825 |  249304.0404
    183065 |  249289.7484
    139323 |  249277.3136
    124189 |  249272.0946
     30018 |  249260.2693
     67852 |  249246.6560
    127234 |  249244.2726
     32376 |  249218.3176
     12980 |  249210.8170
    158230 |  249208.0935
    163894 |  249200.2392
    106262 |  249187.7248
     45040 |  249185.5688
    164319 |  249161.7972
     13648 |  249159.6620
     76419 |  249150.4555
     95141 |  249144.1406
     70690 |  249136.7138
     57163 |  249123.5840
     61177 |  249122.6496
    121470 |  249120.2341
     34033 |  249106.9280
     77295 |  249076.2133
    116777 |  249064.9645
    162329 |  249060.1932
      5128 |  249033.5760
    136648 |  249023.4848
    127147 |  249023.3526
     75501 |  249011.7250
    164187 |  248997.3318
     98224 |  248990.6584
     78996 |  248986.9893
    135081 |  248975.1264
     51236 |  248974.0033
    183218 |  248973.5214
     61457 |  248966.3440
    115342 |  248963.3028
     46569 |  248961.0412
     48531 |  248945.7178
    121111 |  248939.6679
    176803 |  248923.1160
    164060 |  248923.0870
    175662 |  248919.7950
    190326 |  248918.2400
    112325 |  248915.3716
     96866 |  248915.3532
    169687 |  248903.9892
     88738 |  248890.8622
     63074 |  248876.0586
    196092 |  248869.2123
    193455 |  248851.3995
    128463 |  248850.1010
     99120 |  248847.5232
     68366 |  248844.7964
    100107 |  248798.5830
    121061 |  248798.0558
    114801 |  248782.7580
    160146 |  248778.4364
     88872 |  248742.4929
     49512 |  248734.3869
     22534 |  248731.6281
     73881 |  248720.8592
     53841 |  248710.9788
    117283 |  248665.5472
     26505 |  248651.5500
    193565 |  248651.3152
    115913 |  248636.4990
     66073 |  248618.2789
     88974 |  248610.1505
    108947 |  248599.9740
     78363 |  248594.2488
     10616 |  248577.9063
     71374 |  248570.5612
      9033 |  248564.0358
    187298 |  248562.5847
     40856 |  248558.2605
    137404 |  248555.0160
    199422 |  248539.1712
    101444 |  248528.9536
     28439 |  248516.7282
     13433 |  248510.5851
     46675 |  248488.4941
     69515 |  248477.2838
    118013 |  248473.4100
     34278 |  248466.8592
    143571 |  248466.1773
    103973 |  248465.5896
      3939 |  248463.8226
     20441 |  248462.8000
     77726 |  248453.4876
    196529 |  248444.4768
    168270 |  248436.4428
    138584 |  248416.9980
    126147 |  248377.2008
    172600 |  248364.3740
    160069 |  248348.0376
     67571 |  248340.5837
    141092 |  248316.6735
    183567 |  248277.2352
     73632 |  248262.5106
     83388 |  248260.9214
    180721 |  248258.9988
     27187 |  248250.4458
     56043 |  248241.4592
     73272 |  248194.7637
    133033 |  248171.7840
     60369 |  248164.9248
     23432 |  248152.1244
     42810 |  248145.3117
     56893 |  248125.7457
     15440 |  248113.2920
     22162 |  248099.1744
     95427 |  248098.4964
    163771 |  248079.2517
    110432 |  248054.6871
    161303 |  248043.3830
    135421 |  248042.8902
    121412 |  248037.2664
     90578 |  248022.2884
    106419 |  248007.0859
    124158 |  248003.2485
    120192 |  248001.9521
     51140 |  247994.2992
     10125 |  247994.0496
     77123 |  247989.0504
     34158 |  247972.6575
     83765 |  247956.6804
     87222 |  247950.5610
    173099 |  247943.9186
     66699 |  247937.9565
     20505 |  247937.2150
    143732 |  247909.6653
      2545 |  247905.7004
     80573 |  247903.1649
     27318 |  247891.4086
    192073 |  247868.6425
    160578 |  247866.4839
    156762 |  247860.6128
    178179 |  247825.9221
    106732 |  247821.1869
     79382 |  247798.3876
    168344 |  247795.0530
    190912 |  247779.9961
    147274 |  247777.7631
     49914 |  247769.5563
     82751 |  247752.8750
    194029 |  247749.4422
    174422 |  247747.2952
     72896 |  247740.0584
     80776 |  247739.7054
    112352 |  247738.6730
     23239 |  247729.3245
    107515 |  247712.3770
    161305 |  247710.1900
     38534 |  247679.5460
     18731 |  247673.9649
    169883 |  247664.2416
    190481 |  247649.5332
     31141 |  247642.8972
    190015 |  247632.7410
    199224 |  247614.1586
    181080 |  247611.9208
    106915 |  247599.6653
     91753 |  247597.4725
     91085 |  247595.2472
    191135 |  247592.4309
    179259 |  247589.6325
     35491 |  247581.6044
    185831 |  247577.7628
     21930 |  247566.0024
     41776 |  247565.0124
    186986 |  247555.2716
    157475 |  247539.8791
     79375 |  247538.2049
    158264 |  247513.8494
    144302 |  247503.7920
    111243 |  247499.1792
    164300 |  247497.6630
       447 |  247484.3048
     11083 |  247476.2160
     69833 |  247474.4741
     71563 |  247463.1456
     58979 |  247459.3893
    111032 |  247458.8675
      1624 |  247455.5640
    142824 |  247446.9910
    171658 |  247443.7290
     42186 |  247443.7194
     55776 |  247435.2976
     31929 |  247427.9232
     56608 |  247425.8440
     39274 |  247422.1511
    120764 |  247421.2788
    113310 |  247419.2707
      7943 |  247415.1498
    131306 |  247413.8730
     55319 |  247394.5434
     33432 |  247388.6074
    195384 |  247381.9236
     87216 |  247367.9439
     91230 |  247360.1365
    168055 |  247351.7625
    175934 |  247341.9858
     96238 |  247339.6920
    173396 |  247327.7248
      2548 |  247317.0700
    131664 |  247312.0110
     90701 |  247309.6230
    122911 |  247308.4108
     24234 |  247305.2696
     80178 |  247304.0401
     29650 |  247294.2075
     22542 |  247272.9336
    130614 |  247267.1135
     50873 |  247262.0559
     30755 |  247248.9525
    128964 |  247226.6880
     11772 |  247194.2737
      9729 |  247184.5248
     54460 |  247176.8850
     35505 |  247175.3950
    175234 |  247143.3471
    122788 |  247135.2544
    109409 |  247127.8320
    119906 |  247112.2290
    174633 |  247111.1373
    198034 |  247099.5084
       913 |  247090.8202
    154400 |  247088.0160
    111668 |  247077.9860
    150125 |  247068.9800
    170621 |  247044.1848
    145545 |  247042.6728
    109382 |  247039.5190
    156613 |  247035.4956
    136387 |  247027.5990
    179025 |  247024.4750
    182399 |  247021.7825
    129378 |  247021.5824
    140941 |  247009.1822
     25050 |  246999.6660
    191328 |  246990.0664
    118238 |  246987.3803
    113594 |  246974.0517
     41286 |  246965.5544
     22824 |  246965.4116
    171085 |  246938.6880
    136572 |  246931.5807
     47309 |  246925.7650
     78766 |  246900.9876
     27507 |  246891.7950
    173504 |  246878.7500
     51184 |  246867.5946
     56150 |  246859.4955
    140396 |  246857.9854
    168103 |  246856.1690
     65700 |  246840.0830
     67820 |  246826.4292
     90483 |  246822.6348
     90107 |  246814.5870
    198790 |  246808.1893
     93921 |  246794.8896
    180086 |  246789.1712
    114804 |  246774.7840
    165479 |  246759.9719
     28537 |  246751.2861
    173999 |  246747.9997
    179753 |  246743.1325
     23874 |  246739.6788
    105037 |  246731.8634
    172669 |  246723.5556
    164719 |  246722.7672
    168472 |  246721.6752
     50939 |  246711.4622
    145455 |  246703.9890
     62556 |  246703.6330
    180532 |  246700.9647
    164130 |  246695.3167
    154860 |  246691.4138
     30764 |  246689.2656
     38264 |  246667.6842
     22702 |  246661.9540
     47588 |  246660.2154
    199306 |  246658.2560
     96354 |  246654.9310
     64584 |  246642.3366
     77515 |  246622.3524
    190941 |  246616.5578
    163235 |  246611.7708
     81057 |  246588.7775
    175248 |  246559.3092
    114633 |  246534.8769
    156694 |  246532.1658
     29312 |  246524.1660
    100054 |  246521.2140
      4899 |  246519.6074
    188089 |  246515.8644
     33113 |  246484.4382
     63332 |  246475.3924
       156 |  246473.7255
    123999 |  246460.8717
    155182 |  246458.6278
    125114 |  246457.8396
    120825 |  246453.8864
    134548 |  246433.1288
     76224 |  246429.1704
     65616 |  246414.8380
     15283 |  246414.2992
     11342 |  246381.5772
    105110 |  246372.4034
     90558 |  246312.3630
     48265 |  246303.9126
    128256 |  246293.4650
    109704 |  246292.9640
    134259 |  246286.5300
    152566 |  246263.9040
     61142 |  246253.9422
     30882 |  246243.4904
    187078 |  246237.5445
     26193 |  246232.9919
    122382 |  246229.9454
     23366 |  246229.0792
    152500 |  246226.5000
     22786 |  246218.1102
     70068 |  246217.4514
     14638 |  246216.0654
     79652 |  246199.6685
    136981 |  246193.5600
    121980 |  246183.4806
     23153 |  246180.0740
     29209 |  246169.8960
     54365 |  246166.1888
     16336 |  246145.4615
     60590 |  246125.1507
    139743 |  246107.2570
    147549 |  246090.6756
      3377 |  246074.3103
    163929 |  246045.9032
     57348 |  246043.5366
     82872 |  246029.9568
    141109 |  246029.3920
     39874 |  246015.1881
     95499 |  246007.9989
     68037 |  245991.1428
    142126 |  245982.7096
     45792 |  245966.7966
     59332 |  245959.6251
    182776 |  245952.4464
      1474 |  245920.2813
    198823 |  245916.0872
     69668 |  245911.0256
    184259 |  245908.7775
    142118 |  245908.5167
     84187 |  245900.9528
    148044 |  245894.6468
     52225 |  245874.1692
     56717 |  245867.9990
    107397 |  245852.5134
    131550 |  245851.9475
     26001 |  245840.4000
     50579 |  245832.4904
    110731 |  245810.3549
    132917 |  245805.6546
    138462 |  245805.3572
     84081 |  245788.5116
     50596 |  245768.6169
    107120 |  245768.5160
    152557 |  245762.1895
     66614 |  245753.2428
    189101 |  245731.8480
     53999 |  245725.2018
     79330 |  245695.7745
     71138 |  245694.4776
    101069 |  245685.7760
    107702 |  245683.8900
     77283 |  245666.3804
     41413 |  245635.7976
    121400 |  245617.9200
    185730 |  245613.7971
     18784 |  245591.9594
    134185 |  245591.6192
     90062 |  245571.8452
    112383 |  245545.0186
    145707 |  245535.7430
     56366 |  245522.5812
      7074 |  245512.7675
    130785 |  245511.6138
     19833 |  245501.3698
     51211 |  245493.6183
     94191 |  245488.4047
    197940 |  245469.8730
    191142 |  245468.8484
    118900 |  245465.6880
     26255 |  245428.3125
     69288 |  245421.0560
    184624 |  245374.9182
    144120 |  245373.2136
    166381 |  245359.8576
     20261 |  245335.8894
     32408 |  245293.2000
    145534 |  245285.2137
    147172 |  245284.8123
    168074 |  245259.5325
    186238 |  245234.1537
    196755 |  245190.2175
     23474 |  245186.1115
    171328 |  245118.8844
    115425 |  245101.8672
    122076 |  245100.2047
     32065 |  245077.3480
     69651 |  245074.6930
     88034 |  245021.4722
    155535 |  245021.1465
     12560 |  244989.8072
     89288 |  244982.3040
    187187 |  244973.8468
    179334 |  244972.4889
    165829 |  244962.3296
     63437 |  244949.2113
    148726 |  244946.8544
     50846 |  244945.2288
     53038 |  244942.9748
    176856 |  244930.7520
     21631 |  244927.3825
     35892 |  244918.9811
     93249 |  244895.1936
     35364 |  244877.3856
    158397 |  244869.3675
    140223 |  244849.9326
    104824 |  244824.1334
     69621 |  244812.3242
     85578 |  244776.8835
